taxon_id,nombre_cientifico,nombre_comun,iconic_taxon_name,ruta
6930,Anas platyrhynchos,Mallard,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/95268822/square.jpg
47219,Apis mellifera,Western Honey Bee,Insecta,https://static.inaturalist.org/photos/2369526/square.jpg
13858,Passer domesticus,House Sparrow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/4608133/square.jpg
48484,Harmonia axyridis,Asian Lady Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/452640195/square.jpg
48662,Danaus plexippus,Monarch,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/61756746/square.jpg
7089,Branta canadensis,Canada Goose,Aves,https://static.inaturalist.org/photos/181719420/square.jpg
12727,Turdus migratorius,American Robin,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/34859026/square.jpg
4956,Ardea herodias,Great Blue Heron,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/65060931/square.jpg
3017,Columba livia,Rock Pigeon,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/square.jpg
42223,Odocoileus virginianus,White-tailed Deer,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/53995297/square.jpg
144455,Ardea alba,Great Egret,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/153876328/square.jpg
46017,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/22144449/square.jpg
9083,Cardinalis cardinalis,Northern Cardinal,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/189434971/square.jpg
5212,Buteo jamaicensis,Red-tailed Hawk,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/101327658/square.jpg
199840,Haemorhous mexicanus,House Finch,Aves,https://static.inaturalist.org/photos/178968933/square.jpg
14850,Sturnus vulgaris,European Starling,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/32152001/square.jpg
52821,Achillea millefolium,common yarrow,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/4902/square.jpg
9744,Agelaius phoeniceus,Red-winged Blackbird,Aves,https://static.inaturalist.org/photos/368048127/square.jpg
3454,Zenaida macroura,Mourning Dove,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/14015355/square.jpg
47602,Taraxacum officinale,common dandelion,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/23575133/square.jpg
49133,Vanessa atalanta,Red Admiral,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/53928483/square.jpg
51702,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/267168450/square.jpg
118970,Bombus impatiens,Common Eastern Bumble Bee,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/319670408/square.jpeg
9100,Melospiza melodia,Song Sparrow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/104749271/square.jpg
4756,Cathartes aura,Turkey Vulture,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/52277010/square.jpg
55745,Trifolium repens,white clover,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/64586855/square.jpeg
39782,Trachemys scripta,Pond Slider,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/120834277/square.jpg
12716,Turdus merula,Eurasian Blackbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/356885346/square.jpg
145245,Setophaga coronata,Yellow-rumped Warbler,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/128439522/square.jpg
55626,Pieris rapae,Small White,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/28420401/square.jpg
10094,Junco hyemalis,Dark-eyed Junco,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/111714701/square.jpeg
14886,Mimus polyglottos,Northern Mockingbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/142697277/square.jpg
203153,Parus major,Great Tit,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/340613122/square.jpg
4954,Ardea cinerea,Grey Heron,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/73516715/square.jpg
51875,Trifolium pratense,Red Clover,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/10029907/square.jpg
5305,Haliaeetus leucocephalus,Bald Eagle,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/349074095/square.jpeg
56061,Alliaria petiolata,garlic mustard,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/3542548/square.jpg
11901,Hirundo rustica,Barn Swallow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/122469139/square.jpg
64968,Anaxyrus americanus,American Toad,Amphibia,https://inaturalist-open-data.s3.amazonaws.com/photos/2677422/square.jpg
8021,Corvus brachyrhynchos,American Crow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/4661023/square.jpg
792988,Dryobates pubescens,Downy Woodpecker,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/473250296/square.jpg
55830,Glechoma hederacea,ground-ivy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/280941528/square.jpg
116999,Pandion haliaetus,Osprey,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/6903515/square.jpg
36204,Sceloporus occidentalis,Western Fence Lizard,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/36416485/square.jpeg
28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/3263522/square.JPG
8229,Cyanocitta cristata,Blue Jay,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/530721418/square.jpg
76610,Daucus carota,wild carrot,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/7663971/square.jpeg
1454382,Nannopterum auritum,Double-crested Cormorant,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/182713821/square.jpg
10070,Fringilla coelebs,Common Chaffinch,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/151143058/square.jpg
52764,Prunella vulgaris,common selfheal,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/41842727/square.jpeg
145310,Spinus tristis,American Goldfinch,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/384965723/square.jpg
43111,Sylvilagus floridanus,Eastern Cottontail,Mammalia,https://static.inaturalist.org/photos/324600760/square.jpg
41663,Procyon lotor,Common Raccoon,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/46439025/square.jpg
42220,Odocoileus hemionus,Mule Deer,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/42633041/square.jpg
906,Meleagris gallopavo,Wild Turkey,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/114655826/square.jpg
53178,Plantago lanceolata,ribwort plantain,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/384758481/square.jpg
54134,Trametes versicolor,turkey-tail,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/160331738/square.jpg
47726,Acer negundo,box elder,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/229714369/square.jpg
13695,Motacilla alba,White Wagtail,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/39786089/square.jpg
47911,Asclepias syriaca,common milkweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/99923276/square.jpg
204321,Ficaria verna,lesser celandine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/33804911/square.jpg
59029,Verbascum thapsus,great mullein,Plantae,https://static.inaturalist.org/photos/44885369/square.jpg
8010,Corvus corax,Common Raven,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/54389687/square.jpg
39771,Chrysemys picta,Painted Turtle,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/9927445/square.jpg
118552,Felis catus,Domestic Cat,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/129658776/square.jpg
55882,Hedera helix,common ivy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/161053705/square.jpeg
43584,Homo sapiens,Human,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/80550183/square.jpg
49150,Dione vanillae,Gulf Fritillary,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/2937112/square.jpg
13094,Erithacus rubecula,European Robin,Aves,https://static.inaturalist.org/photos/331946615/square.jpeg
4940,Egretta thula,Snowy Egret,Aves,https://static.inaturalist.org/photos/107527504/square.jpeg
52913,Cichorium intybus,chicory,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/444383501/square.jpeg
48548,Vanessa cardui,Painted Lady,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/9506438/square.jpg
48599,Phytolacca americana,American pokeweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/164206478/square.jpeg
6921,Cygnus olor,Mute Swan,Aves,https://static.inaturalist.org/photos/264781420/square.jpg
52989,Cirsium vulgare,Bull Thistle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/306770747/square.jpeg
55851,Lamium purpureum,red deadnettle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/9778/square.jpg
58732,Toxicodendron radicans,eastern poison ivy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/61276703/square.jpg
60132,Cirsium arvense,creeping thistle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/4754948/square.jpg
4981,Nycticorax nycticorax,Black-crowned Night Heron,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/49357930/square.jpg
5206,Buteo lineatus,Red-shouldered Hawk,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/5600620/square.jpg
2969,Streptopelia decaocto,Eurasian Collared-Dove,Aves,https://static.inaturalist.org/photos/61919353/square.jpeg
4364,Larus delawarensis,Ring-billed Gull,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/117303151/square.jpg
891696,Pica pica,Eurasian Magpie,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/103446096/square.jpg
144815,Poecile atricapillus,Black-capped Chickadee,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/454271999/square.jpg
46020,Sciurus niger,Eastern Fox Squirrel,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/337444041/square.jpeg
482,Fulica atra,Eurasian Coot,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/square.jpg
3048,Columba palumbus,Common Wood-Pigeon,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/108521205/square.jpg
18236,Colaptes auratus,Northern Flicker,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/123812445/square.jpg
9607,Quiscalus mexicanus,Great-tailed Grackle,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/191985938/square.jpg
144510,Chroicocephalus ridibundus,Black-headed Gull,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/198109587/square.jpg
50278,Parthenocissus quinquefolia,Virginia creeper,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/106887703/square.jpeg
65982,Lithobates clamitans,Green Frog,Amphibia,https://static.inaturalist.org/photos/7660373/square.jpg
473,Fulica americana,American Coot,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/170363242/square.jpg
48098,Acer rubrum,red maple,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/108670006/square.jpg
59774,Pachydiplax longipennis,Blue Dasher,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/28379940/square.jpg
9176,Zonotrichia leucophrys,White-crowned Sparrow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/27928/square.jpg
42051,Canis latrans,Coyote,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/28242510/square.jpg
47435,Lotus corniculatus,bird's-foot trefoil,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/432002565/square.jpeg
47144,Canis familiaris,Domestic Dog,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/117465258/square.jpg
564969,Chamaenerion angustifolium,fireweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/145664133/square.jpg
52681,Pteridium aquilinum,common bracken,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/149174235/square.jpeg
4270,Phalacrocorax carbo,Great Cormorant,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/141367445/square.jpg
144849,Cyanistes caeruleus,Eurasian Blue Tit,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/405357232/square.jpg
60551,Papilio glaucus,Eastern Tiger Swallowtail,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/147896974/square.jpg
116461,Anolis sagrei,Brown Anole,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/22869683/square.jpg
12942,Sialia sialis,Eastern Bluebird,Aves,https://static.inaturalist.org/photos/340142536/square.jpeg
48715,Amanita muscaria,Fly Agaric,Fungi,https://inaturalist-open-data.s3.amazonaws.com/photos/54919403/square.jpg
4793,Charadrius vociferus,Killdeer,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/15053771/square.jpg
1579017,Astur cooperii,Cooper's Hawk,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/170370008/square.jpg
204472,Buteo buteo,Common Buzzard,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/192398523/square.jpeg
56057,Leucanthemum vulgare,oxeye daisy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/18272675/square.jpg
55925,Geranium robertianum,Herb Robert,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/285381873/square.jpg
55563,Bellis perennis,Lawn daisy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/515847774/square.jpg
42069,Vulpes vulpes,Red Fox,Mammalia,https://static.inaturalist.org/photos/265916780/square.jpg
56083,Armadillidium vulgare,Common Pill Woodlouse,Animalia,https://inaturalist-open-data.s3.amazonaws.com/photos/175293083/square.jpeg
52856,Artemisia vulgaris,common mugwort,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/46355424/square.jpeg
52628,Araneus diadematus,Cross Orbweaver,Arachnida,https://inaturalist-open-data.s3.amazonaws.com/photos/156036389/square.jpg
36514,Anolis carolinensis,Green Anole,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/2626904/square.jpg
65979,Lithobates catesbeianus,American Bullfrog,Amphibia,https://inaturalist-open-data.s3.amazonaws.com/photos/4654051/square.jpg
51884,Urtica dioica,great stinging nettle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/144861756/square.jpeg
52391,Pinus strobus,eastern white pine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/390760300/square.jpeg
13851,Passer montanus,Eurasian Tree Sparrow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/165351252/square.jpg
17871,Dendrocopos major,Great Spotted Woodpecker,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/259132621/square.jpeg
18205,Melanerpes carolinus,Red-bellied Woodpecker,Aves,https://static.inaturalist.org/photos/383227697/square.jpeg
61495,Erythemis simplicicollis,Eastern Pondhawk,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/15850/square.jpg
480298,Cornu aspersum,Garden Snail,Mollusca,https://inaturalist-open-data.s3.amazonaws.com/photos/16302570/square.jpg
4328,Pelecanus occidentalis,Brown Pelican,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/74013719/square.jpg
558438,Spatula clypeata,Northern Shoveler,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/336986640/square.jpg
54763,Acer platanoides,Norway maple,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/30622862/square.jpeg
56222,Tussilago farfara,colt's-foot,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/355840074/square.jpeg
58523,Papilio polyxenes,Black Swallowtail,Insecta,https://static.inaturalist.org/photos/28111733/square.jpeg
53059,Galium aparine,catchweed bedstraw,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/79984095/square.jpg
64237,Phragmites australis,common reed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/113593857/square.jpg
144757,Corvus cornix,Hooded Crow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/114176979/square.jpg
78882,Rosa multiflora,multiflora rose,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/252786276/square.jpg
55757,Chelidonium majus,Greater celandine,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/9596/square.jpg
52592,Pararge aegeria,Speckled Wood,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/102255693/square.jpg
47888,Impatiens capensis,common jewelweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/419410578/square.jpg
53021,Convolvulus arvensis,field bindweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/200854803/square.jpg
61321,Lythrum salicaria,purple loosestrife,Plantae,https://static.inaturalist.org/photos/63744014/square.jpeg
472766,Falco tinnunculus,Eurasian Kestrel,Aves,https://static.inaturalist.org/photos/102159756/square.jpg
4765,Coragyps atratus,Black Vulture,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/14689662/square.jpg
5020,Butorides virescens,Green Heron,Aves,https://static.inaturalist.org/photos/182999416/square.jpg
6317,Calypte anna,Anna's Hummingbird,Aves,https://static.inaturalist.org/photos/358438292/square.jpg
4665,Falco sparverius,American Kestrel,Aves,https://static.inaturalist.org/photos/174574440/square.jpg
56088,Robinia pseudoacacia,black locust,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/257842284/square.jpeg
54834,Prunus serotina,black cherry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/14006/square.jpg
84549,Plathemis lydia,Common Whitetail,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/2014652/square.jpg
9135,Spizella passerina,Chipping Sparrow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/273251789/square.jpg
51110,Xylocopa virginica,Eastern Carpenter Bee,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/33118717/square.jpg
56077,Hypericum perforatum,Common St. John's Wort,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/283622526/square.jpg
207977,Aglais io,European Peacock Butterfly,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/4710619/square.jpg
49202,Fagus grandifolia,American beech,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/9216901/square.jpeg
55620,Solanum dulcamara,bittersweet nightshade,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/70860715/square.jpeg
58961,Plantago major,greater plantain,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/349979346/square.jpeg
6937,Anas crecca,Green-winged Teal,Aves,https://static.inaturalist.org/photos/112626129/square.jpg
49288,Podophyllum peltatum,mayapple,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/35674124/square.jpg
39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/352641070/square.jpg
9184,Zonotrichia albicollis,White-throated Sparrow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/359148504/square.jpg
47687,Erodium cicutarium,Redstem Stork's-bill,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/186814588/square.jpg
7004,Mergus merganser,Common Merganser,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/251363753/square.jpg
7428,Bombycilla cedrorum,Cedar Waxwing,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/450146514/square.jpeg
120215,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/97835433/square.jpg
55666,Veronica persica,bird's-eye speedwell,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/358387633/square.jpg
7107,Aix sponsa,Wood Duck,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/171626985/square.jpg
9398,Carduelis carduelis,European Goldfinch,Aves,https://static.inaturalist.org/photos/61457230/square.jpg
49399,Juniperus virginiana,eastern redcedar,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/165898544/square.jpg
76907,Erigeron canadensis,horseweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/220777535/square.jpg
49005,Quercus rubra,northern red oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/301028109/square.jpeg
17008,Sayornis phoebe,Eastern Phoebe,Aves,https://static.inaturalist.org/photos/171693341/square.jpg
79109,Silene latifolia,white campion,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/446555587/square.jpeg
82816,Viola sororia,common blue violet,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/19508334/square.jpeg
4943,Egretta garzetta,Little Egret,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/205293169/square.jpg
9602,Quiscalus quiscula,Common Grackle,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/265296529/square.jpg
49658,Liquidambar styraciflua,American sweetgum,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/151075271/square.jpg
57278,Ailanthus altissima,tree-of-heaven,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/255301394/square.jpeg
558439,Mareca strepera,Gadwall,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/235717/square.jpg
14801,Sitta carolinensis,White-breasted Nuthatch,Aves,https://static.inaturalist.org/photos/25544020/square.jpeg
58722,Pinus sylvestris,Scots pine,Plantae,https://static.inaturalist.org/photos/60121356/square.jpeg
68205,Larrea tridentata,Creosote Bush,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/163141503/square.jpg
201282,Gallinula chloropus,Common Moorhen,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/171773229/square.jpg
48229,Ranunculus repens,Creeping buttercup,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/38652836/square.jpeg
145308,Spinus psaltria,Lesser Goldfinch,Aves,https://static.inaturalist.org/photos/107855775/square.jpg
55971,Tanacetum vulgare,tansy,Plantae,https://static.inaturalist.org/photos/310757030/square.jpg
204496,Corvus corone,Carrion Crow,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/451700759/square.jpg
81923,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/251561287/square.jpeg
5268,Milvus migrans,Black Kite,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/158802479/square.jpg
49477,Monotropa uniflora,Ghost Pipe,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/4319833/square.jpeg
51062,Maianthemum racemosum,Solomon's plume,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/111809822/square.jpg
50310,Arisaema triphyllum,Jack-in-the-Pulpit,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/8204233/square.jpg
55641,Polyommatus icarus,Common Blue,Insecta,https://static.inaturalist.org/photos/155404600/square.jpg
60607,Limenitis arthemis,Red-spotted Admiral,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/24033389/square.jpg
48502,Cercis canadensis,eastern redbud,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/146752176/square.jpg
50340,Hylephila phyleus,Fiery Skipper,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/2611412/square.jpg
52720,Dactylis glomerata,orchard grass,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/103010705/square.jpeg
57824,Sambucus racemosa,red-berried elder,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/23366234/square.jpg
119048,Ageratina altissima,white snakeroot,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/162191139/square.jpg
77835,Lonicera japonica,Japanese honeysuckle,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/107908735/square.jpg
82576,Onoclea sensibilis,sensitive fern,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/200080819/square.jpg
56174,Echium vulgare,viper's-bugloss,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/130825766/square.jpg
7513,Thryothorus ludovicianus,Carolina Wren,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/461889083/square.jpg
14995,Dumetella carolinensis,Gray Catbird,Aves,https://static.inaturalist.org/photos/16329727/square.jpg
52925,Phyciodes tharos,Pearl Crescent,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/361793/square.jpg
54412,Polystichum acrostichoides,Christmas fern,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/198714870/square.jpeg
51044,Sanguinaria canadensis,bloodroot,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/1862384/square.jpg
10373,Molothrus ater,Brown-headed Cowbird,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/471179764/square.jpg
55576,Xanthoria parietina,Common Sunburst Lichen,Fungi,https://static.inaturalist.org/photos/384988919/square.jpg
51610,Veronica chamaedrys,Germander Speedwell,Plantae,https://static.inaturalist.org/photos/92414767/square.jpeg
39814,Terrapene carolina,Common Box Turtle,Reptilia,https://inaturalist-open-data.s3.amazonaws.com/photos/48987498/square.jpeg
53983,Digitalis purpurea,purple foxglove,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/529356598/square.jpg
53582,Liriodendron tulipifera,tulip tree,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/867903/square.jpg
48225,Eschscholzia californica,California poppy,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/67227218/square.jpg
53809,Phidippus audax,Bold Jumping Spider,Arachnida,https://static.inaturalist.org/photos/45678881/square.jpg
50790,Linaria vulgaris,common toadflax,Plantae,https://static.inaturalist.org/photos/304992620/square.jpg
67707,Argiope aurantia,Yellow Garden Spider,Arachnida,https://static.inaturalist.org/photos/12833317/square.jpg
48505,Junonia coenia,Common Buckeye,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/30041591/square.jpg
55653,Maniola jurtina,Meadow Brown,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/455965/square.jpg
50298,Fragaria vesca,woodland strawberry,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/134106423/square.jpg
53294,Sonchus oleraceus,Common Sow-thistle,Plantae,https://static.inaturalist.org/photos/28460419/square.jpeg
53298,Stellaria media,common chickweed,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/183922286/square.jpeg
81687,Noctua pronuba,Large Yellow Underwing,Insecta,https://inaturalist-open-data.s3.amazonaws.com/photos/325559922/square.jpg
46217,Tamias striatus,Eastern Chipmunk,Mammalia,https://inaturalist-open-data.s3.amazonaws.com/photos/2211106/square.JPG
3460,Zenaida asiatica,White-winged Dove,Aves,https://static.inaturalist.org/photos/57871916/square.jpg
27186,Plethodon cinereus,Eastern Red-backed Salamander,Amphibia,https://inaturalist-open-data.s3.amazonaws.com/photos/248530577/square.jpg
53197,Rumex crispus,curled dock,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/79484989/square.jpg
17013,Sayornis nigricans,Black Phoebe,Aves,https://static.inaturalist.org/photos/105821053/square.jpg
56133,Quercus robur,English oak,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/110607739/square.jpeg
53324,Vicia sativa,Common Vetch,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/281444164/square.jpg
51147,Crataegus monogyna,common hawthorn,Plantae,https://static.inaturalist.org/photos/73530064/square.jpeg
4208,Podiceps cristatus,Great Crested Grebe,Aves,https://inaturalist-open-data.s3.amazonaws.com/photos/132117/square.jpg
6993,Bucephala albeola,Bufflehead,Aves,https://static.inaturalist.org/photos/159782700/square.jpg
62741,Rudbeckia hirta,black-eyed Susan,Plantae,https://inaturalist-open-data.s3.amazonaws.com/photos/135566/square.jpg
52471,Vicia cracca,tufted vetch,Plantae,https://static.inaturalist.org/photos/50242829/square.jpeg
56099,Ajuga reptans,carpet bugle,Plantae,https://static.inaturalist.org/photos/73202973/square.jpg
